,Pickup_Point,Status,Request_Timestamp,Drop_Timestamp,Date
309,Airport,Trip Completed,2016-11-07 15:48:00,2016-11-07 16:45:00,2016-11-07
310,City,Trip Completed,2016-11-07 19:53:00,2016-11-07 20:31:00,2016-11-07
311,Airport,Trip Completed,2016-12-07 10:10:00,2016-12-07 10:35:00,2016-12-07
312,Airport,Trip Completed,2016-07-15 06:18:36,2016-07-15 07:07:34,2016-07-15
313,City,Trip Completed,2016-07-15 09:37:21,2016-07-15 10:08:03,2016-07-15
314,Airport,Trip Completed,2016-07-15 14:44:32,2016-07-15 15:41:12,2016-07-15
315,Airport,Trip Completed,2016-07-15 22:15:45,2016-07-15 23:07:50,2016-07-15
316,Airport,Trip Completed,2016-12-07 17:34:00,2016-12-07 18:33:00,2016-12-07
317,Airport,Trip Completed,2016-07-13 11:23:36,2016-07-13 12:14:06,2016-07-13
318,City,Trip Completed,2016-07-13 19:33:18,2016-07-13 20:34:21,2016-07-13
319,City,Trip Completed,2016-07-14 16:41:52,2016-07-14 17:15:01,2016-07-14
320,City,Trip Completed,2016-07-15 09:47:11,2016-07-15 10:32:41,2016-07-15
321,City,Trip Completed,2016-07-15 17:11:33,2016-07-15 17:55:50,2016-07-15
322,City,Trip Completed,2016-07-15 21:03:02,2016-07-15 22:17:22,2016-07-15
323,City,Trip Completed,2016-11-07 05:32:00,2016-11-07 06:37:00,2016-11-07
324,City,Trip Completed,2016-11-07 15:27:00,2016-11-07 16:32:00,2016-11-07
325,Airport,Trip Completed,2016-11-07 18:22:00,2016-11-07 19:04:00,2016-11-07
326,City,Trip Completed,2016-12-07 05:16:00,2016-12-07 06:13:00,2016-12-07
327,City,Trip Completed,2016-12-07 11:45:00,2016-12-07 12:55:00,2016-12-07
328,City,Trip Completed,2016-07-13 08:15:34,2016-07-13 09:12:57,2016-07-13
329,Airport,Trip Completed,2016-07-13 23:13:54,2016-07-13 23:38:37,2016-07-13
330,City,Trip Completed,2016-07-14 05:11:15,2016-07-14 06:15:24,2016-07-14
331,City,Trip Completed,2016-07-15 17:50:37,2016-07-15 18:49:29,2016-07-15
332,City,Trip Completed,2016-11-07 15:30:00,2016-11-07 16:44:00,2016-11-07
333,City,Trip Completed,2016-07-13 02:38:48,2016-07-13 03:16:56,2016-07-13
334,Airport,Trip Completed,2016-07-13 05:46:42,2016-07-13 06:22:39,2016-07-13
335,Airport,Trip Completed,2016-07-13 17:50:59,2016-07-13 18:17:24,2016-07-13
336,City,Trip Completed,2016-07-14 11:58:46,2016-07-14 12:55:21,2016-07-14
337,City,Trip Completed,2016-07-14 19:21:16,2016-07-14 20:05:07,2016-07-14
338,Airport,Trip Completed,2016-11-07 08:02:00,2016-11-07 09:05:00,2016-11-07
339,Airport,Trip Completed,2016-11-07 16:19:00,2016-11-07 17:34:00,2016-11-07
340,City,Trip Completed,2016-11-07 22:01:00,2016-11-07 23:21:00,2016-11-07
341,City,Trip Completed,2016-12-07 05:41:00,2016-12-07 06:47:00,2016-12-07
342,City,Trip Completed,2016-12-07 12:22:00,2016-12-07 12:43:00,2016-12-07
343,City,Trip Completed,2016-07-13 05:53:33,2016-07-13 07:00:33,2016-07-13
344,City,Trip Completed,2016-07-13 14:52:52,2016-07-13 15:33:04,2016-07-13
345,City,Trip Completed,2016-07-13 18:25:52,2016-07-13 19:31:28,2016-07-13
346,Airport,Trip Completed,2016-07-14 04:28:35,2016-07-14 05:26:48,2016-07-14
347,City,Trip Completed,2016-07-14 14:52:43,2016-07-14 15:37:25,2016-07-14
348,City,Trip Completed,2016-07-15 21:09:57,2016-07-15 21:38:06,2016-07-15
349,Airport,Trip Completed,2016-07-15 22:29:56,2016-07-15 23:22:48,2016-07-15
350,Airport,Trip Completed,2016-11-07 20:17:00,2016-11-07 21:20:00,2016-11-07
351,Airport,Trip Completed,2016-12-07 06:39:00,2016-12-07 07:30:00,2016-12-07
352,Airport,Trip Completed,2016-12-07 09:35:00,2016-12-07 10:30:00,2016-12-07
353,Airport,Trip Completed,2016-12-07 16:19:00,2016-12-07 17:12:00,2016-12-07
354,Airport,Trip Completed,2016-07-13 03:50:03,2016-07-13 04:33:15,2016-07-13
355,Airport,Trip Completed,2016-07-13 07:26:03,2016-07-13 08:40:52,2016-07-13
356,City,Trip Completed,2016-07-13 15:16:52,2016-07-13 15:45:52,2016-07-13
357,Airport,Trip Completed,2016-07-13 21:34:21,2016-07-13 22:26:18,2016-07-13
358,City,Trip Completed,2016-07-14 08:39:44,2016-07-14 09:55:40,2016-07-14
359,City,Trip Completed,2016-07-14 20:50:52,2016-07-14 21:57:39,2016-07-14
360,City,Trip Completed,2016-07-15 06:15:54,2016-07-15 07:17:47,2016-07-15
361,Airport,Trip Completed,2016-07-15 21:40:39,2016-07-15 22:56:08,2016-07-15
362,Airport,Trip Completed,2016-11-07 05:55:00,2016-11-07 06:45:00,2016-11-07
363,City,Trip Completed,2016-11-07 07:43:00,2016-11-07 08:53:00,2016-11-07
364,Airport,Trip Completed,2016-11-07 09:35:00,2016-11-07 10:20:00,2016-11-07
365,City,Trip Completed,2016-12-07 08:58:00,2016-12-07 09:45:00,2016-12-07
366,Airport,Trip Completed,2016-12-07 18:12:00,2016-12-07 19:14:00,2016-12-07
367,City,Trip Completed,2016-12-07 21:05:00,2016-12-07 22:18:00,2016-12-07
368,City,Trip Completed,2016-07-14 05:37:01,2016-07-14 06:42:12,2016-07-14
369,City,Trip Completed,2016-07-14 13:52:52,2016-07-14 15:04:54,2016-07-14
370,Airport,Trip Completed,2016-07-14 19:52:54,2016-07-14 21:06:33,2016-07-14
371,Airport,Trip Completed,2016-07-14 23:01:45,2016-07-14 23:45:53,2016-07-14
372,Airport,Trip Completed,2016-07-15 12:43:09,2016-07-15 13:55:27,2016-07-15
373,Airport,Trip Completed,2016-07-15 17:19:56,2016-07-15 18:03:53,2016-07-15
374,City,Trip Completed,2016-07-15 18:21:09,2016-07-15 18:57:24,2016-07-15
375,City,Trip Completed,2016-11-07 05:12:00,2016-11-07 06:17:00,2016-11-07
376,City,Trip Completed,2016-12-07 06:49:00,2016-12-07 07:44:00,2016-12-07
377,City,Trip Completed,2016-12-07 09:19:00,2016-12-07 09:59:00,2016-12-07
378,City,Trip Completed,2016-07-13 08:12:39,2016-07-13 09:01:02,2016-07-13
379,Airport,Trip Completed,2016-07-13 14:40:53,2016-07-13 15:34:26,2016-07-13
380,Airport,Trip Completed,2016-07-14 05:38:17,2016-07-14 06:24:48,2016-07-14
381,City,Trip Completed,2016-07-15 08:12:21,2016-07-15 09:17:55,2016-07-15
382,Airport,Trip Completed,2016-07-15 10:48:38,2016-07-15 11:49:20,2016-07-15
383,City,Trip Completed,2016-07-15 18:31:06,2016-07-15 19:30:28,2016-07-15
384,City,Trip Completed,2016-11-07 06:31:00,2016-11-07 07:14:00,2016-11-07
385,City,Trip Completed,2016-11-07 15:05:00,2016-11-07 16:09:00,2016-11-07
386,City,Trip Completed,2016-07-13 07:38:51,2016-07-13 08:32:47,2016-07-13
387,City,Trip Completed,2016-07-13 18:54:52,2016-07-13 20:08:38,2016-07-13
388,City,Trip Completed,2016-07-14 06:22:04,2016-07-14 07:23:02,2016-07-14
389,City,Trip Completed,2016-07-14 14:43:10,2016-07-14 15:51:37,2016-07-14
390,Airport,Trip Completed,2016-11-07 23:51:00,2016-12-07 00:34:00,2016-11-07
391,City,Trip Completed,2016-12-07 06:18:00,2016-12-07 06:52:00,2016-12-07
392,City,Trip Completed,2016-12-07 20:38:00,2016-12-07 21:37:00,2016-12-07
393,City,Trip Completed,2016-07-13 19:39:52,2016-07-13 20:40:51,2016-07-13
394,City,Trip Completed,2016-07-14 14:06:18,2016-07-14 15:02:55,2016-07-14
395,City,Trip Completed,2016-07-14 22:50:55,2016-07-14 23:45:17,2016-07-14
396,Airport,Trip Completed,2016-07-15 20:52:18,2016-07-15 22:03:09,2016-07-15
397,Airport,Trip Completed,2016-12-07 11:29:00,2016-12-07 12:09:00,2016-12-07
398,Airport,Trip Completed,2016-07-13 20:33:01,2016-07-13 21:24:23,2016-07-13
399,Airport,Trip Completed,2016-07-14 06:02:47,2016-07-14 06:37:57,2016-07-14
400,Airport,Trip Completed,2016-07-14 13:42:45,2016-07-14 14:36:58,2016-07-14
401,City,Trip Completed,2016-07-15 07:16:19,2016-07-15 08:24:55,2016-07-15
402,City,Trip Completed,2016-07-15 18:44:07,2016-07-15 19:21:59,2016-07-15
403,Airport,Trip Completed,2016-07-15 23:22:28,2016-07-16 00:12:03,2016-07-15
404,City,Trip Completed,2016-11-07 06:27:00,2016-11-07 07:15:00,2016-11-07
405,City,Trip Completed,2016-12-07 22:16:00,2016-12-07 23:17:00,2016-12-07
406,City,Trip Completed,2016-07-13 04:54:46,2016-07-13 05:29:11,2016-07-13
407,City,Trip Completed,2016-07-13 23:24:52,2016-07-14 00:04:39,2016-07-13
408,City,Trip Completed,2016-07-14 18:44:58,2016-07-14 19:16:18,2016-07-14
409,Airport,Trip Completed,2016-07-15 04:43:40,2016-07-15 05:44:45,2016-07-15
410,City,Trip Completed,2016-07-15 06:46:40,2016-07-15 07:16:35,2016-07-15
411,City,Trip Completed,2016-11-07 05:12:00,2016-11-07 05:48:00,2016-11-07
412,City,Trip Completed,2016-11-07 12:12:00,2016-11-07 13:10:00,2016-11-07
413,Airport,Trip Completed,2016-12-07 08:45:00,2016-12-07 09:52:00,2016-12-07
414,City,Trip Completed,2016-12-07 15:49:00,2016-12-07 16:32:00,2016-12-07
415,City,Trip Completed,2016-07-13 18:13:10,2016-07-13 18:50:29,2016-07-13
416,Airport,Trip Completed,2016-07-13 22:43:45,2016-07-14 00:03:31,2016-07-13
417,City,Trip Completed,2016-07-14 05:36:10,2016-07-14 06:23:14,2016-07-14
418,City,Trip Completed,2016-07-14 11:54:26,2016-07-14 12:47:18,2016-07-14
419,City,Trip Completed,2016-07-15 08:43:57,2016-07-15 09:55:23,2016-07-15
420,City,Trip Completed,2016-07-15 13:48:40,2016-07-15 14:51:36,2016-07-15
421,Airport,Trip Completed,2016-11-07 05:11:00,2016-11-07 05:52:00,2016-11-07
422,Airport,Trip Completed,2016-11-07 07:49:00,2016-11-07 08:45:00,2016-11-07
423,City,Trip Completed,2016-11-07 16:23:00,2016-11-07 17:27:00,2016-11-07
424,Airport,Trip Completed,2016-11-07 20:27:00,2016-11-07 21:31:00,2016-11-07
425,City,Trip Completed,2016-12-07 20:33:00,2016-12-07 21:33:00,2016-12-07
426,Airport,Trip Completed,2016-07-13 07:56:53,2016-07-13 09:12:13,2016-07-13
427,City,Trip Completed,2016-07-13 19:18:27,2016-07-13 19:51:00,2016-07-13
428,City,Trip Completed,2016-07-14 06:56:17,2016-07-14 07:47:58,2016-07-14
429,Airport,Trip Completed,2016-07-15 07:07:07,2016-07-15 07:59:21,2016-07-15
430,City,Trip Completed,2016-12-07 07:56:00,2016-12-07 08:56:00,2016-12-07
431,City,Trip Completed,2016-12-07 16:12:00,2016-12-07 16:42:00,2016-12-07
432,City,Trip Completed,2016-07-13 02:37:50,2016-07-13 03:45:00,2016-07-13
433,Airport,Trip Completed,2016-07-13 06:21:57,2016-07-13 06:53:54,2016-07-13
434,Airport,Trip Completed,2016-07-13 09:00:37,2016-07-13 09:38:31,2016-07-13
435,City,Trip Completed,2016-07-13 13:30:22,2016-07-13 14:38:35,2016-07-13
436,City,Trip Completed,2016-07-15 02:52:10,2016-07-15 03:43:43,2016-07-15
437,Airport,Trip Completed,2016-07-15 07:41:01,2016-07-15 08:24:01,2016-07-15
438,Airport,Trip Completed,2016-11-07 12:25:00,2016-11-07 13:29:00,2016-11-07
439,Airport,Trip Completed,2016-11-07 22:05:00,2016-11-07 23:02:00,2016-11-07
440,Airport,Trip Completed,2016-12-07 06:16:00,2016-12-07 07:15:00,2016-12-07
441,Airport,Trip Completed,2016-07-13 06:14:46,2016-07-13 07:17:20,2016-07-13
442,City,Trip Completed,2016-07-13 15:28:23,2016-07-13 16:44:23,2016-07-13
443,Airport,Trip Completed,2016-07-13 19:09:50,2016-07-13 19:58:45,2016-07-13
444,Airport,Trip Completed,2016-07-14 20:11:42,2016-07-14 20:40:50,2016-07-14
445,City,Trip Completed,2016-07-15 02:09:09,2016-07-15 03:09:26,2016-07-15
446,City,Trip Completed,2016-07-15 07:40:09,2016-07-15 08:48:45,2016-07-15
447,Airport,Trip Completed,2016-07-15 12:50:41,2016-07-15 13:35:03,2016-07-15
448,City,Trip Completed,2016-07-15 19:42:15,2016-07-15 20:27:36,2016-07-15
449,Airport,Trip Completed,2016-11-07 19:11:00,2016-11-07 19:33:00,2016-11-07
450,City,Trip Completed,2016-12-07 08:56:00,2016-12-07 09:27:00,2016-12-07
451,Airport,Trip Completed,2016-07-13 02:36:56,2016-07-13 03:03:11,2016-07-13
452,City,Trip Completed,2016-07-13 15:31:59,2016-07-13 16:06:48,2016-07-13
453,City,Trip Completed,2016-07-14 06:35:07,2016-07-14 07:35:54,2016-07-14
454,Airport,Trip Completed,2016-07-14 18:59:54,2016-07-14 20:05:50,2016-07-14
455,Airport,Trip Completed,2016-07-15 00:05:00,2016-07-15 00:47:06,2016-07-15
456,City,Trip Completed,2016-07-15 06:40:51,2016-07-15 07:18:48,2016-07-15
457,Airport,Trip Completed,2016-07-15 17:17:50,2016-07-15 18:16:35,2016-07-15
458,City,Trip Completed,2016-11-07 09:05:00,2016-11-07 09:45:00,2016-11-07
459,City,Trip Completed,2016-11-07 22:22:00,2016-11-07 23:06:00,2016-11-07
460,Airport,Trip Completed,2016-12-07 07:09:00,2016-12-07 08:15:00,2016-12-07
461,Airport,Trip Completed,2016-12-07 16:03:00,2016-12-07 17:16:00,2016-12-07
462,Airport,Trip Completed,2016-12-07 19:22:00,2016-12-07 20:07:00,2016-12-07
463,City,Trip Completed,2016-07-13 08:10:39,2016-07-13 08:47:52,2016-07-13
464,Airport,Trip Completed,2016-07-13 18:08:02,2016-07-13 19:07:06,2016-07-13
465,City,Trip Completed,2016-07-13 20:55:06,2016-07-13 21:41:49,2016-07-13
466,Airport,Trip Completed,2016-07-13 23:16:52,2016-07-14 00:34:05,2016-07-13
467,Airport,Trip Completed,2016-07-14 02:37:56,2016-07-14 03:23:21,2016-07-14
468,City,Trip Completed,2016-07-14 12:36:18,2016-07-14 13:47:19,2016-07-14
469,City,Trip Completed,2016-07-14 18:22:21,2016-07-14 19:14:54,2016-07-14
470,Airport,Trip Completed,2016-07-15 06:05:47,2016-07-15 07:02:34,2016-07-15
471,City,Trip Completed,2016-11-07 09:56:00,2016-11-07 10:52:00,2016-11-07
472,City,Trip Completed,2016-12-07 05:56:00,2016-12-07 06:32:00,2016-12-07
473,City,Trip Completed,2016-12-07 19:31:00,2016-12-07 20:28:00,2016-12-07
474,City,Trip Completed,2016-12-07 22:00:00,2016-12-07 22:51:00,2016-12-07
475,Airport,Trip Completed,2016-07-13 06:56:35,2016-07-13 07:25:58,2016-07-13
476,City,Trip Completed,2016-07-13 23:39:25,2016-07-14 00:50:46,2016-07-13
477,Airport,Trip Completed,2016-07-14 07:26:46,2016-07-14 08:07:07,2016-07-14
478,Airport,Trip Completed,2016-07-14 10:51:16,2016-07-14 11:28:51,2016-07-14
479,Airport,Trip Completed,2016-07-14 21:08:55,2016-07-14 22:00:26,2016-07-14
480,Airport,Trip Completed,2016-07-15 11:35:28,2016-07-15 12:11:05,2016-07-15
481,Airport,Trip Completed,2016-07-15 16:08:41,2016-07-15 17:20:36,2016-07-15
482,Airport,Trip Completed,2016-07-15 19:07:09,2016-07-15 19:46:41,2016-07-15
483,City,Trip Completed,2016-12-07 20:40:00,2016-12-07 21:37:00,2016-12-07
484,Airport,Trip Completed,2016-07-13 12:28:51,2016-07-13 13:10:08,2016-07-13
485,Airport,Trip Completed,2016-07-13 22:07:15,2016-07-13 23:15:39,2016-07-13
486,City,Trip Completed,2016-07-14 08:12:46,2016-07-14 09:08:19,2016-07-14
487,Airport,Trip Completed,2016-07-14 18:35:40,2016-07-14 19:19:51,2016-07-14
488,City,Trip Completed,2016-07-14 21:12:10,2016-07-14 22:15:12,2016-07-14
489,City,Trip Completed,2016-07-15 07:32:38,2016-07-15 08:12:26,2016-07-15
490,Airport,Trip Completed,2016-07-15 09:22:59,2016-07-15 10:18:31,2016-07-15
491,Airport,Trip Completed,2016-07-15 20:51:59,2016-07-15 21:30:57,2016-07-15
492,City,Trip Completed,2016-11-07 13:44:00,2016-11-07 14:30:00,2016-11-07
493,Airport,Trip Completed,2016-11-07 16:41:00,2016-11-07 17:32:00,2016-11-07
494,Airport,Trip Completed,2016-12-07 04:56:00,2016-12-07 05:27:00,2016-12-07
495,Airport,Trip Completed,2016-12-07 10:38:00,2016-12-07 11:22:00,2016-12-07
496,Airport,Trip Completed,2016-12-07 20:15:00,2016-12-07 20:59:00,2016-12-07
497,Airport,Trip Completed,2016-07-13 06:52:35,2016-07-13 07:47:34,2016-07-13
498,City,Trip Completed,2016-07-13 22:53:20,2016-07-13 23:34:07,2016-07-13
499,Airport,Trip Completed,2016-07-14 05:24:02,2016-07-14 06:24:49,2016-07-14
500,City,Trip Completed,2016-07-14 12:44:59,2016-07-14 13:39:06,2016-07-14
501,City,Trip Completed,2016-07-14 18:57:20,2016-07-14 19:41:29,2016-07-14
502,City,Trip Completed,2016-07-15 06:09:20,2016-07-15 07:12:45,2016-07-15
503,Airport,Trip Completed,2016-07-15 10:00:43,2016-07-15 10:52:49,2016-07-15
504,Airport,Trip Completed,2016-07-15 21:35:04,2016-07-15 22:21:17,2016-07-15
505,City,Trip Completed,2016-11-07 04:16:00,2016-11-07 05:28:00,2016-11-07
506,Airport,Trip Completed,2016-11-07 13:41:00,2016-11-07 14:25:00,2016-11-07
507,City,Trip Completed,2016-12-07 07:01:00,2016-12-07 07:49:00,2016-12-07
508,Airport,Trip Completed,2016-12-07 11:41:00,2016-12-07 12:35:00,2016-12-07
509,Airport,Trip Completed,2016-12-07 17:32:00,2016-12-07 18:07:00,2016-12-07
510,Airport,Trip Completed,2016-12-07 21:04:00,2016-12-07 22:20:00,2016-12-07
511,City,Trip Completed,2016-07-13 06:01:37,2016-07-13 07:13:57,2016-07-13
512,Airport,Trip Completed,2016-07-13 20:21:38,2016-07-13 21:06:29,2016-07-13
513,City,Trip Completed,2016-07-14 14:37:56,2016-07-14 15:47:44,2016-07-14
514,Airport,Trip Completed,2016-07-14 19:28:03,2016-07-14 20:34:00,2016-07-14
515,City,Trip Completed,2016-11-07 07:26:00,2016-11-07 08:35:00,2016-11-07
516,City,Trip Completed,2016-12-07 16:18:00,2016-12-07 17:14:00,2016-12-07
517,City,Trip Completed,2016-07-13 05:12:03,2016-07-13 06:23:03,2016-07-13
518,Airport,Trip Completed,2016-07-13 06:28:49,2016-07-13 07:11:44,2016-07-13
519,City,Trip Completed,2016-07-13 18:34:17,2016-07-13 19:27:56,2016-07-13
520,City,Trip Completed,2016-07-14 15:19:28,2016-07-14 16:37:19,2016-07-14
521,Airport,Trip Completed,2016-07-15 22:32:05,2016-07-15 23:34:39,2016-07-15
522,City,Trip Completed,2016-11-07 06:27:00,2016-11-07 07:23:00,2016-11-07
523,Airport,Trip Completed,2016-11-07 08:48:00,2016-11-07 09:34:00,2016-11-07
524,City,Trip Completed,2016-12-07 05:58:00,2016-12-07 06:33:00,2016-12-07
525,Airport,Trip Completed,2016-12-07 07:41:00,2016-12-07 08:50:00,2016-12-07
526,City,Trip Completed,2016-12-07 18:07:00,2016-12-07 19:12:00,2016-12-07
527,Airport,Trip Completed,2016-07-13 10:27:35,2016-07-13 11:31:51,2016-07-13
528,Airport,Trip Completed,2016-07-13 17:53:27,2016-07-13 18:43:17,2016-07-13
529,Airport,Trip Completed,2016-07-14 15:36:30,2016-07-14 16:41:07,2016-07-14
530,City,Trip Completed,2016-11-07 10:01:00,2016-11-07 10:36:00,2016-11-07
531,City,Trip Completed,2016-12-07 08:10:00,2016-12-07 08:47:00,2016-12-07
532,Airport,Trip Completed,2016-12-07 23:30:00,2016-07-13 00:37:17,2016-12-07
533,City,Trip Completed,2016-07-13 06:40:10,2016-07-13 07:41:17,2016-07-13
534,Airport,Trip Completed,2016-07-13 20:47:32,2016-07-13 21:35:51,2016-07-13
535,City,Trip Completed,2016-07-14 01:03:12,2016-07-14 02:26:06,2016-07-14
536,Airport,Trip Completed,2016-07-14 02:31:51,2016-07-14 03:33:26,2016-07-14
537,Airport,Trip Completed,2016-07-14 05:51:41,2016-07-14 06:58:26,2016-07-14
538,Airport,Trip Completed,2016-07-14 17:53:38,2016-07-14 19:06:04,2016-07-14
539,City,Trip Completed,2016-07-15 18:57:26,2016-07-15 20:08:25,2016-07-15
540,Airport,Trip Completed,2016-12-07 10:42:00,2016-12-07 11:52:00,2016-12-07
541,City,Trip Completed,2016-07-13 09:38:10,2016-07-13 10:49:37,2016-07-13
542,City,Trip Completed,2016-07-13 16:40:59,2016-07-13 17:35:37,2016-07-13
543,City,Trip Completed,2016-07-14 11:13:24,2016-07-14 12:05:37,2016-07-14
544,City,Trip Completed,2016-07-15 02:03:39,2016-07-15 03:13:00,2016-07-15
545,City,Trip Completed,2016-07-15 06:56:12,2016-07-15 08:09:48,2016-07-15
546,City,Trip Completed,2016-11-07 11:49:00,2016-11-07 12:52:00,2016-11-07
547,City,Trip Completed,2016-11-07 23:22:00,2016-11-07 23:55:00,2016-11-07
548,City,Trip Completed,2016-12-07 06:27:00,2016-12-07 07:41:00,2016-12-07
549,Airport,Trip Completed,2016-12-07 12:19:00,2016-12-07 13:07:00,2016-12-07
550,City,Trip Completed,2016-12-07 21:52:00,2016-12-07 22:54:00,2016-12-07
551,City,Trip Completed,2016-07-14 13:04:08,2016-07-14 13:45:06,2016-07-14
552,Airport,Trip Completed,2016-07-15 18:10:03,2016-07-15 18:45:25,2016-07-15
553,Airport,Trip Completed,2016-11-07 12:55:00,2016-11-07 13:44:00,2016-11-07
554,Airport,Trip Completed,2016-11-07 18:34:00,2016-11-07 19:25:00,2016-11-07
555,Airport,Trip Completed,2016-12-07 04:45:00,2016-12-07 06:02:00,2016-12-07
556,City,Trip Completed,2016-07-13 07:53:05,2016-07-13 08:53:21,2016-07-13
557,City,Trip Completed,2016-07-13 16:26:57,2016-07-13 17:04:40,2016-07-13
558,City,Trip Completed,2016-07-14 09:05:45,2016-07-14 09:56:16,2016-07-14
559,Airport,Trip Completed,2016-07-14 15:57:43,2016-07-14 16:25:11,2016-07-14
560,City,Trip Completed,2016-07-14 16:55:26,2016-07-14 17:51:22,2016-07-14
561,Airport,Trip Completed,2016-07-14 18:02:53,2016-07-14 19:08:17,2016-07-14
562,Airport,Trip Completed,2016-11-07 05:41:00,2016-11-07 06:19:00,2016-11-07
563,City,Trip Completed,2016-11-07 09:46:00,2016-11-07 10:42:00,2016-11-07
564,Airport,Trip Completed,2016-11-07 17:38:00,2016-11-07 18:31:00,2016-11-07
565,City,Trip Completed,2016-11-07 19:58:00,2016-11-07 20:58:00,2016-11-07
566,Airport,Trip Completed,2016-12-07 15:36:00,2016-12-07 16:22:00,2016-12-07
567,City,Trip Completed,2016-07-14 00:08:01,2016-07-14 00:42:31,2016-07-14
568,City,Trip Completed,2016-07-14 04:22:12,2016-07-14 05:42:08,2016-07-14
569,City,Trip Completed,2016-07-14 11:00:10,2016-07-14 11:37:46,2016-07-14
570,City,Trip Completed,2016-11-07 12:04:00,2016-11-07 13:17:00,2016-11-07
571,Airport,Trip Completed,2016-11-07 22:18:00,2016-11-07 22:59:00,2016-11-07
572,City,Trip Completed,2016-12-07 20:45:00,2016-12-07 21:42:00,2016-12-07
573,Airport,Trip Completed,2016-07-13 19:28:50,2016-07-13 20:34:16,2016-07-13
574,City,Trip Completed,2016-07-13 22:51:04,2016-07-13 23:25:59,2016-07-13
575,City,Trip Completed,2016-07-14 12:10:38,2016-07-14 13:10:26,2016-07-14
576,Airport,Trip Completed,2016-07-14 19:26:16,2016-07-14 20:02:05,2016-07-14
577,City,Trip Completed,2016-07-15 10:29:33,2016-07-15 11:23:49,2016-07-15
578,Airport,Trip Completed,2016-11-07 23:41:00,2016-12-07 00:22:00,2016-11-07
579,Airport,Trip Completed,2016-12-07 17:44:00,2016-12-07 18:39:00,2016-12-07
580,City,Trip Completed,2016-12-07 19:06:00,2016-12-07 20:17:00,2016-12-07
581,City,Trip Completed,2016-07-13 02:00:13,2016-07-13 02:55:01,2016-07-13
582,Airport,Trip Completed,2016-07-13 12:36:47,2016-07-13 13:16:34,2016-07-13
583,City,Trip Completed,2016-07-14 08:44:24,2016-07-14 09:25:43,2016-07-14
584,City,Trip Completed,2016-07-14 16:40:36,2016-07-14 17:13:53,2016-07-14
585,City,Trip Completed,2016-07-14 19:09:05,2016-07-14 20:01:24,2016-07-14
586,City,Trip Completed,2016-07-15 05:51:48,2016-07-15 07:08:30,2016-07-15
587,Airport,Trip Completed,2016-07-15 13:54:34,2016-07-15 14:44:05,2016-07-15
588,City,Trip Completed,2016-11-07 08:42:00,2016-11-07 09:24:00,2016-11-07
589,Airport,Trip Completed,2016-11-07 11:57:00,2016-11-07 12:48:00,2016-11-07
